area,修炼场（周一）,修炼场（周一）,修炼场（周一）,修炼场（周一）,修炼场（周二）,修炼场（周二）,修炼场（周二）,修炼场（周二）,修炼场（周三）,修炼场（周三）,修炼场（周三）,修炼场（周三）,修炼场（周四）,修炼场（周四）,修炼场（周四）,修炼场（周四）,修炼场（周五）,修炼场（周五）,修炼场（周五）,修炼场（周五）,修炼场（周六）,修炼场（周六）,修炼场（周六）,修炼场（周六）,修炼场（周日）,修炼场（周日）,修炼场（周日）,修炼场（周日）,冬木,冬木,冬木,冬木,冬木,冬木,冬木,冬木,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,奥尔良,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,七丘之城,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,俄刻阿诺斯,伦敦,伦敦,伦敦,伦敦,伦敦,伦敦,伦敦,伦敦,伦敦,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,合众为一,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,卡美洛,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,巴比伦尼亚,新宿,新宿,新宿,新宿,新宿,新宿,新宿,新宿,新宿,新宿,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,雅戈泰,下总国,下总国,下总国,下总国,下总国,下总国,下总国,下总国,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,塞勒姆,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,永久冻土帝国,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪,无间冰焰世纪
骑之辉石,,,,,,,,,,,,,23,24,92.8,118.9,,,,,,,,,,,,,,,,,,,,,,14.7,35.3,20,,,42.6,,14.5,5.9,,,,,,,,,,,,,,,,,,42.2,35.4,,,,,,,,,,,,,,,,,36.9,,,,,,,,,,,,,,40,,,,,,,,,14.9,,45.7,23.5,32.7,25.8,,,39.5,,,,,,,15.1,,,,,,,,,,,30.1,,,,41.5,,,26.9,27.1,,,,,,,,,,,,44.7,,,,,,,22.9,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,
术之辉石,,,,,,,,,,,,,,,,,10.8,4.4,96.8,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,,,,11.3,,,8.8,,,,,,,,,,,,5,7.6,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,,,24.1,,,,,40.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杀之辉石,,,,,,,,,,,,,,,,,,,,,15.8,16.2,82.5,130.8,,,,,,,,,,,,18.9,,,,7.1,,,,24.2,,,,,31.3,,,,,,21.3,,,,,,,,,,,51.1,,,,59.3,43.2,,7.1,,,7.6,,,,,,,,,,,,,,,,,,,19.6,,,48.4,43.1,,,,11,,,4.6,,,,,,,,,,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,41.4,,,,,,,,,25.3,,24.6,,,,,,,22.2,,,,,18.8,,,,,27.3,,,51.6,32.5,,27,,,,,,,
狂之辉石,,,,,,,,,16.8,14.3,123.7,132.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,,,10.1,,17.3,11.3,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,,,,,,4.6,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,22.3,36.2,21.1,23.9,,,,,19.3,,,18.8,,,,21.2,,,,,,,,,,,,,,,
剑之魔石,,,,,,,,,,,,,,,,,,,,,,,,,116.9,134.5,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,12.9,,,,8.5,,,25.1,,,,,,,,8.9,,16.3,,,,,,,,,,,,,,,,,,,13.5,,,,,,,,,,,21.3,22.6,40.3,14.8,23.1,25.9,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弓之魔石,120.5,156.2,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,,,,,,,,,,,,9.4,,,,,,,6.3,,,,16.3,,,,,,,,19.6,4.6,,,,,,,,,,15.9,,,,,,,,,,,12.5,24.3,,,,10.7,,,8.3,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枪之魔石,,,,,120.1,147.9,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,3,6,,,10.6,,,,,,,,,,,,7.4,,,,,,,10.6,9.9,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,,,,14,,,,,,,,,,,,,,,19.7,,,,,,,8.3,,,9.8,,,,9.9,,,,,,,,,,,,,,,,,
骑之魔石,,,,,,,,,,,,,93.7,119.1,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,6.5,,,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,5,,,,7.1,,,,18.9,,,,7.6,,,15.6,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,46.2,,24.2,30.4,,36.6
术之魔石,,,,,,,,,,,,,,,,,90.2,172.7,78.7,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,45.5,,,,,,16.7,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,,,,,,50.1,,,,,,,,,,,35.2,22,,,,,14.9,13.5,8.4,,,,,,,,,,,,,,,,,,,,,,,,,
杀之魔石,,,,,,,,,,,,,,,,,,,,,118.6,147.7,108.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,4,,,14.6,,,,,,,,,8.7,,9.2,,,,,,,,,,,2.6,,,,,,,5.1,,,9.3,,,,9.1,,,,13,,,,,,,,,36.7,42.9,11.6,24,,,,,,,,30.6,40,,,,,,,,,,,,,,,24.5,,,,,15.4,,,,,,,,,,,,39.4,25.4,28,45,,19.7,29.3,7.9,,,,,,8,,7.2,,
狂之魔石,,,,,,,,,116,132.8,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,,,,,,25.1,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,23.6,,,,,,,,,,,25.3,45.7,,33.5,,33.9,20.8,,45,
剑之秘石,,,,,,,,,,,,,,,,,,,,,,,,,28.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8
弓之秘石,30.1,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枪之秘石,,,,,27.6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骑之秘石,,,,,,,,,,,,,40.9,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
术之秘石,,,,,,,,,,,,,,,,,76.8,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,3,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,4.5,3.2,,,,,,,,,,,,3.7,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杀之秘石,,,,,,,,,,,,,,,,,,,,,25.5,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,
狂之秘石,,,,,,,,,23.5,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,3.9,,,,,4.3,,,,,,,5,,,3,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,3.2,,,,,,
剑阶银棋,,,,,,,,,,,,,,,,,,,,,,,,,74.2,99.8,69.4,22.3,,,,,,,,7.6,,,,,,,,,,2,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弓阶银棋,80.5,103.9,67,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枪阶银棋,,,,,77.2,98.9,71.2,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,13.7,,,,8.7,,,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骑阶银棋,,,,,,,,,,,,,77.7,102.8,70.1,22.2,,,,,,,,,,,,,,,,,5.1,,,,,,,12.9,,,,,,,,,,,,,8.6,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
术阶银棋,,,,,,,,,,,,,,,,,80.3,96.3,83.2,33.1,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,,10.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杀阶银棋,,,,,,,,,,,,,,,,,,,,,80.7,102,68.9,27.9,,,,,,,,,,4.9,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
狂阶银棋,,,,,,,,,84.6,102.8,73.8,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,,,9.8,,,,,,10.6,,,11.8,12,,,11.8,10.1,,,,,,13.1,,,,,,,,,,,,,,,,,10.8,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
剑阶金像,,,,,,,,,,,,,,,,,,,,,,,,,52,34.6,8.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
弓阶金像,57.9,35.2,7.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枪阶金像,,,,,55.5,35.1,8.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,7.7,,,,5,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骑阶金像,,,,,,,,,,,,,58.6,40.7,7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
术阶金像,,,,,,,,,,,,,,,,,56.8,32.3,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
杀阶金像,,,,,,,,,,,,,,,,,,,,,58,38,8.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
狂阶金像,,,,,,,,,56.4,40.7,7.7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.7,,,,,,3.6,,,,,,,,,,,,,,,,,1.8,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
剑之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,89.9,,,,,,7.9,,,,17,84.2,,24.6,,,,,,,,,,10.6,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,13.8,23.7,38.8,15,28.1,25.6,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
弓之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枪之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,4.3,,,,,,,18.5,,,,,,,8.3,,,9.1,,,,10.8,,,,,,,,,,,,,,,,,
骑之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,6.1,5.7,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
术之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,77.1,,,,,,,,,75.1,,,150.8,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,5.9,,,,,,,,,,5.7,35.8,18.5,,,,,15.5,12.9,4.8,,,,,,,,,,,,,,,,,,,,,,,,,
杀之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,,,,,14.5,,,,,,,,,,,,,,,,4.3,,,3.2,,,,,,5.4,,5.6,,
狂之猛火,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5.3,,,,,,,4.8,,,,,,,,,,,,,,,,,,4.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,20.3,,16.9,
friendshipPoints,615,415,265,115,615,415,265,115,615,415,265,115,615,415,265,115,615,415,265,115,615,415,265,115,615,415,265,115,25,35,35,55,75,95,415,115,115,115,115,135,135,135,135,135,155,315,175,175,175,175,175,415,175,195,215,195,215,295,315,335,335,515,375,395,555,415,435,475,615,435,435,435,455,455,455,615,655,695,535,535,535,555,555,575,575,595,615,615,615,715,745,775,635,635,655,655,675,675,675,695,715,715,795,815,835,855,735,735,735,735,755,755,755,775,775,795,795,815,815,815,735,735,755,755,775,775,795,795,815,815,735,735,735,755,755,755,775,775,795,795,815,815,735,755,755,775,775,795,795,815,735,735,755,755,775,775,795,795,815,815,815,735,735,735,755,755,755,775,775,775,795,795,795,815,815,735,735,735,755,755,775,775,795,795,815,815
EXP,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,"15,690","5,690","1,385",275,4,14,14,24,64,124,"4,552",220,220,220,220,300,300,300,300,300,392,"1,752",504,504,504,504,504,"4,552",504,632,764,632,764,"1,288","1,752","2,248","2,248","8,152","3,336","3,928","9,816","4,552","5,208","6,616","12,552","5,208","5,208","5,208","5,896","5,896","5,896","12,552","14,536","16,648","8,968","8,968","8,968","9,816","9,816","10,696","10,696","11,608","12,552","12,552","12,552","17,752","19,468","21,256","13,528","13,528","14,536","14,536","15,576","15,576","15,576","16,648","17,752","17,752","22,488","23,752","25,048","26,376","18,888","18,888","18,888","18,888","20,056","20,056","20,056","21,256","21,256","22,488","22,488","23,752","23,752","23,752","18,888","18,888","20,056","20,056","21,256","21,256","22,488","22,488","23,752","23,752","18,888","18,888","18,888","20,056","20,056","20,056","21,256","21,256","22,488","22,488","23,752","23,752","18,888","20,056","20,056","21,256","21,256","22,488","22,488","23,752","18,888","18,888","20,056","20,056","21,256","21,256","22,488","22,488","23,752","23,752","23,752","18,888","18,888","18,888","20,056","20,056","20,056","21,256","21,256","21,256","22,488","22,488","22,488","23,752","23,752","18,888","18,888","18,888","20,056","20,056","21,256","21,256","22,488","22,488","23,752","23,752"
QP,"6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400","6,400","4,400","2,900","1,400",650,780,780,"1,040","1,300","1,560","5,720","1,820","1,820","1,820","1,820","2,080","2,080","2,080","2,080","2,080","2,340","4,420","2,600","2,600","2,600","2,600","2,600","5,720","2,600","2,860","3,120","2,860","3,120","4,160","4,420","4,680","4,680","7,020","5,200","5,460","7,540","5,720","5,980","6,500","8,320","5,980","5,980","5,980","6,240","6,240","6,240","8,320","8,840","9,360","7,280","7,280","7,280","7,540","7,540","7,800","7,800","8,060","8,320","8,320","8,320","9,620","10,010","10,400","8,580","8,580","8,840","8,840","9,100","9,100","9,100","9,360","9,620","9,620","10,660","10,920","11,180","11,440","9,880","9,880","9,880","9,880","10,140","10,140","10,140","10,400","10,400","10,660","10,660","10,920","10,920","10,920","9,880","9,880","10,140","10,140","10,400","10,400","10,660","10,660","10,920","10,920","9,880","9,880","9,880","10,140","10,140","10,140","10,400","10,400","10,660","10,660","10,920","10,920","9,880","10,140","10,140","10,400","10,400","10,660","10,660","10,920","9,880","9,880","10,140","10,140","10,400","10,400","10,660","10,660","10,920","10,920","10,920","9,880","9,880","9,880","10,140","10,140","10,140","10,400","10,400","10,400","10,660","10,660","10,660","10,920","10,920","9,880","9,880","9,880","10,140","10,140","10,400","10,400","10,660","10,660","10,920","10,920"
肖像1,665,465,315,165,665,465,315,165,665,465,315,165,665,465,315,165,665,465,315,165,665,465,315,165,665,465,315,165,75,85,85,105,125,145,465,165,165,165,165,185,185,185,185,185,205,365,225,225,225,225,225,465,225,245,265,245,265,345,365,385,385,565,425,445,605,465,485,525,665,485,485,485,505,505,505,665,705,745,585,585,585,605,605,625,625,645,665,665,665,765,795,825,685,685,705,705,725,725,725,745,765,765,845,865,885,905,785,785,785,785,805,805,805,825,825,845,845,865,865,865,785,785,805,805,825,825,845,845,865,865,785,785,785,805,805,805,825,825,845,845,865,865,785,805,805,825,825,845,845,865,785,785,805,805,825,825,845,845,865,865,865,785,785,785,805,805,805,825,825,825,845,845,845,865,865,785,785,785,805,805,825,825,845,845,865,865
肖像2,715,515,365,215,715,515,365,215,715,515,365,215,715,515,365,215,715,515,365,215,715,515,365,215,715,515,365,215,125,135,135,155,175,195,515,215,215,215,215,235,235,235,235,235,255,415,275,275,275,275,275,515,275,295,315,295,315,395,415,435,435,615,475,495,655,515,535,575,715,535,535,535,555,555,555,715,755,795,635,635,635,655,655,675,675,695,715,715,715,815,845,875,735,735,755,755,775,775,775,795,815,815,895,915,935,955,835,835,835,835,855,855,855,875,875,895,895,915,915,915,835,835,855,855,875,875,895,895,915,915,835,835,835,855,855,855,875,875,895,895,915,915,835,855,855,875,875,895,895,915,835,835,855,855,875,875,895,895,915,915,915,835,835,835,855,855,855,875,875,875,895,895,895,915,915,835,835,835,855,855,875,875,895,895,915,915
未满破1,627,423,270,117,627,423,270,117,627,423,270,117,627,423,270,117,627,423,270,117,627,423,270,117,627,423,270,117,25,35,35,56,76,96,423,117,117,117,117,137,137,137,137,137,158,321,178,178,178,178,178,423,178,198,219,198,219,300,321,341,341,525,382,402,566,423,443,484,627,443,443,443,464,464,464,627,668,708,545,545,545,566,566,586,586,606,627,627,627,729,759,790,647,647,668,668,688,688,688,708,729,729,810,831,851,872,749,749,749,749,770,770,770,790,790,810,810,831,831,831,749,749,770,770,790,790,810,810,831,831,749,749,749,770,770,770,790,790,810,810,831,831,749,770,770,790,790,810,810,831,749,749,770,770,790,790,810,810,831,831,831,749,749,749,770,770,770,790,790,790,810,810,810,831,831,749,749,749,770,770,790,790,810,810,831,831
满破1,676,456,291,126,676,456,291,126,676,456,291,126,676,456,291,126,676,456,291,126,676,456,291,126,676,456,291,126,27,38,38,60,82,104,456,126,126,126,126,148,148,148,148,148,170,346,192,192,192,192,192,456,192,214,236,214,236,324,346,368,368,566,412,434,610,456,478,522,676,478,478,478,500,500,500,676,720,764,588,588,588,610,610,632,632,654,676,676,676,786,819,852,698,698,720,720,742,742,742,764,786,786,874,896,918,940,808,808,808,808,830,830,830,852,852,874,874,896,896,896,808,808,830,830,852,852,874,874,896,896,808,808,808,830,830,830,852,852,874,874,896,896,808,830,830,852,852,874,874,896,808,808,830,830,852,852,874,874,896,896,896,808,808,808,830,830,830,852,852,852,874,874,874,896,896,808,808,808,830,830,852,852,874,874,896,896
满破2,738,498,318,138,738,498,318,138,738,498,318,138,738,498,318,138,738,498,318,138,738,498,318,138,738,498,318,138,30,42,42,66,90,114,498,138,138,138,138,162,162,162,162,162,186,378,210,210,210,210,210,498,210,234,258,234,258,354,378,402,402,618,450,474,666,498,522,570,738,522,522,522,546,546,546,738,786,834,642,642,642,666,666,690,690,714,738,738,738,858,894,930,762,762,786,786,810,810,810,834,858,858,954,978,1002,1026,882,882,882,882,906,906,906,930,930,954,954,978,978,978,882,882,906,906,930,930,954,954,978,978,882,882,882,906,906,906,930,930,954,954,978,978,882,906,906,930,930,954,954,978,882,882,906,906,930,930,954,954,978,978,978,882,882,882,906,906,906,930,930,930,954,954,954,978,978,882,882,882,906,906,930,930,954,954,978,978
